sample,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM969013_1,8.521656722,9.032009979,5.00027919,9.003251469,8.021123672,11.15525263,5.727190337,10.29527445,10.89433606,10.45640851,8.952053864,10.18714891,6.053415585,10.28508115,7.932753413,11.27473748,13.9218699,9.955013844,12.8080775,12.65022147,8.221633784,8.40057752,3.772835798,9.655456608,12.79837851,9.159226707,8.723037732,7.145161455,10.35527223,9.289040252,8.547101016,9.326250541,7.875442036,4.627428358,5.513782763,8.997313909,7.362482006,6.139890176,7.162845189,9.935385104,10.79987247,15.5933333333
GSM969013_2,8.531656722,9.042009979,5.01027919,9.013251469,8.031123672,11.16525263,5.737190337,10.30527445,10.90433606,10.46640851,8.962053864,10.19714891,6.063415585,10.29508115,7.942753413,11.28473748,13.9318699,9.965013844,12.8180775,12.66022147,8.231633784,8.41057752,3.782835798,9.665456608,12.80837851,9.169226707,8.733037732,7.155161455,10.36527223,9.299040252,8.557101016,9.336250541,7.885442036,4.637428358,5.523782763,9.007313909,7.372482006,6.149890176,7.172845189,9.945385104,10.80987247,15.6033333333
GSM969014,8.670702336,9.431118591,5.01603613,8.907839978,8.020794073,11.19596859,5.430027665,10.17872945,10.60055582,10.38131859,9.028753579,10.19563407,6.060163413,10.0175584,7.776438,11.36305274,14.36490985,10.20914442,12.62935324,12.51917021,8.161421068,8.041463124,3.569248121,9.405629316,12.65968759,9.264828776,9.014970395,7.227957462,10.12807303,9.419702203,8.314361213,9.285513961,8.067979075,4.253903359,6.176990141,8.996121244,7.227491119,6.486793904,7.094359347,9.71496235,10.97470776,18.5833333333
GSM969014_1,8.680702336,9.441118591,5.02603613,8.917839978,8.030794073,11.20596859,5.440027665,10.18872945,10.61055582,10.39131859,9.038753579,10.20563407,6.070163413,10.0275584,7.786438,11.37305274,14.37490985,10.21914442,12.63935324,12.52917021,8.171421068,8.051463124,3.579248121,9.415629316,12.66968759,9.274828776,9.024970395,7.237957462,10.13807303,9.429702203,8.324361213,9.295513961,8.077979075,4.263903359,6.186990141,9.006121244,7.237491119,6.496793904,7.104359347,9.72496235,10.98470776,18.5933333333
GSM969014_2,8.690702336,9.451118591,5.03603613,8.927839978,8.040794073,11.21596859,5.450027665,10.19872945,10.62055582,10.40131859,9.048753579,10.21563407,6.080163413,10.0375584,7.796438,11.38305274,14.38490985,10.22914442,12.64935324,12.53917021,8.181421068,8.061463124,3.589248121,9.425629316,12.67968759,9.284828776,9.034970395,7.247957462,10.14807303,9.439702203,8.334361213,9.305513961,8.087979075,4.273903359,6.196990141,9.016121244,7.247491119,6.506793904,7.114359347,9.73496235,10.99470776,18.6033333333
GSM969015,8.304706581,9.443299207,5.04738153,8.666076797,7.913250094,11.18425166,5.627490466,10.17906468,10.63480526,10.24667534,8.709351049,10.05641673,6.027660118,9.915886768,8.217534501,11.11007061,13.78619051,9.984054516,12.59233258,12.34075769,7.968043083,7.894961884,3.917667803,9.323830144,12.59056881,8.939397288,8.893587122,7.654062321,9.657971581,9.244731115,8.139867638,9.395166506,7.612763022,4.714478616,5.649467044,8.576399129,7.206109091,5.75236287,7.272807422,9.448037513,10.87013355,14.5833333333
GSM969015_1,8.314706581,9.453299207,5.05738153,8.676076797,7.923250094,11.19425166,5.637490466,10.18906468,10.64480526,10.25667534,8.719351049,10.06641673,6.037660118,9.925886768,8.227534501,11.12007061,13.79619051,9.994054516,12.60233258,12.35075769,7.978043083,7.904961884,3.927667803,9.333830144,12.60056881,8.949397288,8.903587122,7.664062321,9.667971581,9.254731115,8.149867638,9.405166506,7.622763022,4.724478616,5.659467044,8.586399129,7.216109091,5.76236287,7.282807422,9.458037513,10.88013355,14.5933333333
GSM969015_2,8.324706581,9.463299207,5.06738153,8.686076797,7.933250094,11.20425166,5.647490466,10.19906468,10.65480526,10.26667534,8.729351049,10.07641673,6.047660118,9.935886768,8.237534501,11.13007061,13.80619051,10.004054516,12.61233258,12.36075769,7.988043083,7.914961884,3.937667803,9.343830144,12.61056881,8.959397288,8.913587122,7.674062321,9.677971581,9.264731115,8.159867638,9.415166506,7.632763022,4.734478616,5.669467044,8.596399129,7.226109091,5.77236287,7.292807422,9.468037513,10.89013355,14.6033333333
GSM969016,9.026615899,10.31678227,4.753976527,9.472606144,7.208543482,11.40056159,5.131922022,10.01663334,10.72980205,10.20816683,9.1402095,10.22979421,6.09800663,9.347256269,7.614755237,11.77054096,13.86524702,10.07297305,12.35813414,12.28533731,7.582309281,7.70780414,4.683530139,9.208188768,11.71811961,8.57139832,9.415794797,8.210253859,11.25567163,9.741813157,7.534462659,9.035424979,7.763592626,4.030823663,6.250929858,9.13854101,7.282481415,6.182261474,7.178844679,8.972094425,10.68616178,20.5833333333
GSM969016_1,9.036615899,10.32678227,4.763976527,9.482606144,7.218543482,11.41056159,5.141922022,10.02663334,10.73980205,10.21816683,9.1502095,10.23979421,6.10800663,9.357256269,7.624755237,11.78054096,13.87524702,10.08297305,12.36813414,12.29533731,7.592309281,7.71780414,4.693530139,9.218188768,11.72811961,8.58139832,9.425794797,8.220253859,11.26567163,9.751813157,7.544462659,9.045424979,7.773592626,4.040823663,6.260929858,9.14854101,7.292481415,6.192261474,7.188844679,8.982094425,10.69616178,20.5933333333
GSM969016_2,9.046615899,10.33678227,4.773976527,9.492606144,7.228543482,11.42056159,5.151922022,10.03663334,10.74980205,10.22816683,9.1602095,10.24979421,6.11800663,9.367256269,7.634755237,11.79054096,13.88524702,10.09297305,12.37813414,12.30533731,7.602309281,7.72780414,4.703530139,9.228188768,11.73811961,8.59139832,9.435794797,8.230253859,11.27567163,9.761813157,7.554462659,9.055424979,7.783592626,4.050823663,6.270929858,9.15854101,7.302481415,6.202261474,7.198844679,8.992094425,10.70616178,20.6033333333
GSM969017,8.615737999,9.599317418,4.635458631,8.943475793,7.640850524,11.27220934,4.276025495,10.1490262,10.96593631,10.13508304,8.484872682,10.27350654,5.83040742,9.620002767,7.384864314,11.22852034,13.77718903,10.04111652,12.92986686,12.80991412,7.167488176,8.071094873,3.100019746,9.318229188,12.08130006,9.014492696,9.104205183,7.632554881,10.40748047,9.497225694,8.24160725,9.455650334,7.783033919,3.535365306,5.216872897,8.252600692,7.256388937,6.078672482,6.726530214,9.656608922,11.12241029,5.5833333333
GSM969017_1,8.625737999,9.609317418,4.645458631,8.953475793,7.650850524,11.28220934,4.286025495,10.1590262,10.97593631,10.14508304,8.494872682,10.28350654,5.84040742,9.630002767,7.394864314,11.23852034,13.78718903,10.05111652,12.93986686,12.81991412,7.177488176,8.081094873,3.110019746,9.328229188,12.09130006,9.024492696,9.114205183,7.642554881,10.41748047,9.507225694,8.25160725,9.465650334,7.793033919,3.545365306,5.226872897,8.262600692,7.266388937,6.088672482,6.736530214,9.666608922,11.13241029,5.5933333333
GSM969017_2,8.635737999,9.619317418,4.655458631,8.963475793,7.660850524,11.29220934,4.296025495,10.1690262,10.98593631,10.15508304,8.504872682,10.29350654,5.85040742,9.640002767,7.404864314,11.24852034,13.79718903,10.06111652,12.94986686,12.82991412,7.187488176,8.091094873,3.120019746,9.338229188,12.10130006,9.034492696,9.124205183,7.652554881,10.42748047,9.517225694,8.26160725,9.475650334,7.803033919,3.555365306,5.236872897,8.272600692,7.276388937,6.098672482,6.746530214,9.676608922,11.14241029,5.6033333333
GSM969018,8.394950816,9.420721406,5.097637854,8.818671888,7.855530175,11.12195933,5.650186214,9.856074106,11.32377558,10.15893934,8.869520474,9.895760388,5.659758855,10.35284473,8.422585212,11.2883007,14.20874913,10.15792753,12.84651594,12.57040664,8.090428741,7.710625546,4.553574018,9.266302857,12.52171736,8.757983218,9.042138012,7.659506065,10.06873836,9.262342992,8.428537935,9.215265804,7.561165084,4.108674789,6.121683005,9.495425048,7.298204077,6.049045723,7.779497675,9.514469504,11.03599883,8.5833333333
GSM969018_1,8.404950816,9.430721406,5.107637854,8.828671888,7.865530175,11.13195933,5.660186214,9.866074106,11.33377558,10.16893934,8.879520474,9.905760388,5.669758855,10.36284473,8.432585212,11.2983007,14.21874913,10.16792753,12.85651594,12.58040664,8.100428741,7.720625546,4.563574018,9.276302857,12.53171736,8.767983218,9.052138012,7.669506065,10.07873836,9.272342992,8.438537935,9.225265804,7.571165084,4.118674789,6.131683005,9.505425048,7.308204077,6.059045723,7.789497675,9.524469504,11.04599883,8.5933333333
GSM969018_2,8.414950816,9.440721406,5.117637854,8.838671888,7.875530175,11.14195933,5.670186214,9.876074106,11.34377558,10.17893934,8.889520474,9.915760388,5.679758855,10.37284473,8.442585212,11.3083007,14.22874913,10.17792753,12.86651594,12.59040664,8.110428741,7.730625546,4.573574018,9.286302857,12.54171736,8.777983218,9.062138012,7.679506065,10.08873836,9.282342992,8.448537935,9.235265804,7.581165084,4.128674789,6.141683005,9.515425048,7.318204077,6.069045723,7.799497675,9.534469504,11.05599883,8.6033333333
GSM969019,8.507299909,9.152583414,5.393632658,8.93700872,7.95118773,11.09945206,5.630337391,9.986994332,11.03640891,10.12961767,8.867176817,9.995752319,6.215029455,10.07928404,7.968699555,11.29341968,14.10503716,10.08728405,12.92679616,12.46909465,8.114483124,8.031646094,4.723880824,9.401564994,12.66601938,9.026378614,8.928213269,7.393092356,9.464465325,9.428817112,8.363278921,9.579778686,7.972679631,4.38291804,6.178675357,8.908777536,7.3350717,6.534574186,7.572408417,9.820705264,10.99775076,11.5833333333
GSM969019_1,8.517299909,9.162583414,5.403632658,8.94700872,7.96118773,11.10945206,5.640337391,9.996994332,11.04640891,10.13961767,8.877176817,10.005752319,6.225029455,10.08928404,7.978699555,11.30341968,14.11503716,10.09728405,12.93679616,12.47909465,8.124483124,8.041646094,4.733880824,9.411564994,12.67601938,9.036378614,8.938213269,7.403092356,9.474465325,9.438817112,8.373278921,9.589778686,7.982679631,4.39291804,6.188675357,8.918777536,7.3450717,6.544574186,7.582408417,9.830705264,11.00775076,11.5933333333
GSM969019_2,8.527299909,9.172583414,5.413632658,8.95700872,7.97118773,11.11945206,5.650337391,10.006994332,11.05640891,10.14961767,8.887176817,10.015752319,6.235029455,10.09928404,7.988699555,11.31341968,14.12503716,10.10728405,12.94679616,12.48909465,8.134483124,8.051646094,4.743880824,9.421564994,12.68601938,9.046378614,8.948213269,7.413092356,9.484465325,9.448817112,8.383278921,9.599778686,7.992679631,4.40291804,6.198675357,8.928777536,7.3550717,6.554574186,7.592408417,9.840705264,11.01775076,11.6033333333
GSM969020,8.497719959,9.452142966,4.648845656,9.407928282,8.765871727,11.42862705,5.905980308,9.204382824,9.93370517,10.01692054,8.351594093,9.089913487,5.568754897,10.21360838,8.42602309,11.91202164,14.42102776,9.70967686,13.03424439,12.41948946,7.902601213,7.918543451,5.647189402,8.71349127,13.13473953,8.48018663,8.500871149,8.111354453,10.00263844,9.181051354,8.02169441,8.819618051,7.692539505,4.055073326,7.296461294,9.399803455,7.06583466,6.606148441,7.268258909,9.354882359,10.81837759,14.7666666667
GSM969020_1,8.507719959,9.462142966,4.658845656,9.417928282,8.775871727,11.43862705,5.915980308,9.214382824,9.94370517,10.02692054,8.361594093,9.099913487,5.578754897,10.22360838,8.43602309,11.92202164,14.43102776,9.71967686,13.04424439,12.42948946,7.912601213,7.928543451,5.657189402,8.72349127,13.14473953,8.49018663,8.510871149,8.121354453,10.01263844,9.191051354,8.03169441,8.829618051,7.702539505,4.065073326,7.306461294,9.409803455,7.07583466,6.616148441,7.278258909,9.364882359,10.82837759,14.7766666667
GSM969020_2,8.517719959,9.472142966,4.668845656,9.427928282,8.785871727,11.44862705,5.925980308,9.224382824,9.95370517,10.03692054,8.371594093,9.109913487,5.588754897,10.23360838,8.44602309,11.93202164,14.44102776,9.72967686,13.05424439,12.43948946,7.922601213,7.938543451,5.667189402,8.73349127,13.15473953,8.50018663,8.520871149,8.131354453,10.02263844,9.201051354,8.04169441,8.839618051,7.712539505,4.075073326,7.316461294,9.419803455,7.08583466,6.626148441,7.288258909,9.374882359,10.83837759,14.7866666667
GSM969021,8.911355944,9.140958028,3.898729843,9.683271015,8.684368189,11.54417124,5.569295607,9.29953757,9.480699039,10.01479661,8.245358187,9.144104485,4.842883984,10.25345616,8.29379013,11.85601288,14.2030575,9.760059269,13.40197749,12.81683719,7.671699081,8.130868384,5.374186431,8.655780722,12.81481561,8.791332834,8.330912872,7.74152192,9.191839855,9.381817491,8.049588253,8.665604831,7.730123609,3.837220841,7.117062126,9.580263147,6.705888833,6.380971833,7.369053118,9.562624206,11.07088432,17.75
GSM969021_1,8.921355944,9.150958028,3.908729843,9.693271015,8.694368189,11.55417124,5.579295607,9.30953757,9.490699039,10.02479661,8.255358187,9.154104485,4.852883984,10.26345616,8.30379013,11.86601288,14.2130575,9.770059269,13.41197749,12.82683719,7.681699081,8.140868384,5.384186431,8.665780722,12.82481561,8.801332834,8.340912872,7.75152192,9.201839855,9.391817491,8.059588253,8.675604831,7.740123609,3.847220841,7.127062126,9.590263147,6.715888833,6.390971833,7.379053118,9.572624206,11.08088432,17.76
GSM969021_2,8.931355944,9.160958028,3.918729843,9.703271015,8.704368189,11.56417124,5.589295607,9.31953757,9.500699039,10.03479661,8.265358187,9.164104485,4.862883984,10.27345616,8.31379013,11.87601288,14.2230575,9.780059269,13.42197749,12.83683719,7.691699081,8.150868384,5.394186431,8.675780722,12.83481561,8.811332834,8.350912872,7.76152192,9.211839855,9.401817491,8.069588253,8.685604831,7.750123609,3.857220841,7.137062126,9.600263147,6.725888833,6.400971833,7.389053118,9.582624206,11.09088432,17.77
GSM969022,8.974199959,9.264333456,4.277562725,9.544923937,8.264841015,11.62479674,5.962867705,9.560500785,9.450853252,10.13879119,8.639888704,9.475192424,5.506577054,9.949770264,8.010876261,12.26130589,14.06373631,9.936338523,12.90918643,12.77265955,7.620753593,8.154149002,5.524537906,8.844067898,12.55120937,8.74133557,8.743645939,7.795233773,10.2962023,9.31727641,7.94312734,8.811653816,7.620327442,4.125125411,6.955547251,9.666661287,6.966449695,6.355980772,7.574856491,9.400802374,11.15502583,20.75
GSM969022_1,8.984199959,9.274333456,4.287562725,9.554923937,8.274841015,11.63479674,5.972867705,9.570500785,9.460853252,10.14879119,8.649888704,9.485192424,5.516577054,9.959770264,8.020876261,12.27130589,14.07373631,9.946338523,12.91918643,12.78265955,7.630753593,8.164149002,5.534537906,8.854067898,12.56120937,8.75133557,8.753645939,7.805233773,10.3062023,9.32727641,7.95312734,8.821653816,7.630327442,4.135125411,6.965547251,9.676661287,6.976449695,6.365980772,7.584856491,9.410802374,11.16502583,20.76
GSM969022_2,8.994199959,9.284333456,4.297562725,9.564923937,8.284841015,11.64479674,5.982867705,9.580500785,9.470853252,10.15879119,8.659888704,9.495192424,5.526577054,9.969770264,8.030876261,12.28130589,14.08373631,9.956338523,12.92918643,12.79265955,7.640753593,8.174149002,5.544537906,8.864067898,12.57120937,8.76133557,8.763645939,7.815233773,10.3162023,9.33727641,7.96312734,8.831653816,7.640327442,4.145125411,6.975547251,9.686661287,6.986449695,6.375980772,7.594856491,9.420802374,11.17502583,20.77
GSM969023,8.693375948,9.201696799,4.365543138,9.533852931,8.136086703,11.535705,5.82893611,9.462288051,9.830619004,10.11927251,8.487387747,9.217423976,4.961867628,9.940530657,8.135637916,12.0144657,14.19586216,9.916171903,12.88030495,12.72924688,7.609073736,7.956871756,5.528900205,8.853133886,12.65496489,8.714649111,8.601134048,7.984964132,9.987292884,9.304359239,8.240233629,9.307114257,7.397795319,3.922163384,6.645888966,9.691846798,6.995274331,6.019330784,7.490149948,9.703611006,11.20240375,23.75
GSM969023_1,8.703375948,9.211696799,4.375543138,9.543852931,8.146086703,11.545705,5.83893611,9.472288051,9.840619004,10.12927251,8.497387747,9.227423976,4.971867628,9.950530657,8.145637916,12.0244657,14.20586216,9.926171903,12.89030495,12.73924688,7.619073736,7.966871756,5.538900205,8.863133886,12.66496489,8.724649111,8.611134048,7.994964132,9.997292884,9.314359239,8.250233629,9.317114257,7.407795319,3.932163384,6.655888966,9.701846798,7.005274331,6.029330784,7.500149948,9.713611006,11.21240375,23.76
GSM969023_2,8.713375948,9.221696799,4.385543138,9.553852931,8.156086703,11.555705,5.84893611,9.482288051,9.850619004,10.13927251,8.507387747,9.237423976,4.981867628,9.960530657,8.155637916,12.0344657,14.21586216,9.936171903,12.90030495,12.74924688,7.629073736,7.976871756,5.548900205,8.873133886,12.67496489,8.734649111,8.621134048,8.004964132,10.007292884,9.324359239,8.260233629,9.327114257,7.417795319,3.942163384,6.665888966,9.711846798,7.015274331,6.039330784,7.510149948,9.723611006,11.22240375,23.77
GSM969024,8.585667032,9.101009547,4.220615461,9.046708306,8.203068988,11.52296674,5.7713583,9.024942745,9.571196503,10.21360838,8.234809645,9.23562586,5.23428574,10.1012531,8.084821083,12.02624022,13.9723382,9.815238709,13.08176967,12.74097938,7.515474749,8.340454575,5.502738236,8.680918623,12.71118687,8.569318581,8.886669344,7.825912767,9.517322666,9.454283907,8.278617613,9.043800233,7.563805377,4.212036543,6.398363572,9.545696626,6.903944533,5.88310594,7.464069241,9.655526593,11.12195933,2.75
GSM969024_1,8.595667032,9.111009547,4.230615461,9.056708306,8.213068988,11.53296674,5.7813583,9.034942745,9.581196503,10.22360838,8.244809645,9.24562586,5.24428574,10.1112531,8.094821083,12.03624022,13.9823382,9.825238709,13.09176967,12.75097938,7.525474749,8.350454575,5.512738236,8.690918623,12.72118687,8.579318581,8.896669344,7.835912767,9.527322666,9.464283907,8.288617613,9.053800233,7.573805377,4.222036543,6.408363572,9.555696626,6.913944533,5.89310594,7.474069241,9.665526593,11.13195933,2.76
GSM969024_2,8.605667032,9.121009547,4.240615461,9.066708306,8.223068988,11.54296674,5.7913583,9.044942745,9.591196503,10.23360838,8.254809645,9.25562586,5.25428574,10.1212531,8.104821083,12.04624022,13.9923382,9.835238709,13.10176967,12.76097938,7.535474749,8.360454575,5.522738236,8.700918623,12.73118687,8.589318581,8.906669344,7.845912767,9.537322666,9.474283907,8.298617613,9.063800233,7.583805377,4.232036543,6.418363572,9.565696626,6.923944533,5.90310594,7.484069241,9.675526593,11.14195933,2.77
GSM969025,8.47885805,9.050513036,5.145414704,9.112870698,8.384635221,11.51401098,5.808864228,9.169309368,11.00061739,10.25674984,8.47996696,9.04598717,5.426956457,10.53565594,8.265539896,12.18321729,14.38275549,10.06161403,13.23699567,12.60147203,8.021899557,8.236835524,5.362538844,8.745259988,13.03315095,8.585222158,8.835452886,7.800444523,9.427506794,9.292790416,8.755690084,9.003627903,7.639984221,4.597854501,7.113886031,9.584823965,7.018926104,6.278287568,7.471772066,9.602601034,11.1038102,5.75
GSM969025_1,8.48885805,9.060513036,5.155414704,9.122870698,8.394635221,11.52401098,5.818864228,9.179309368,11.01061739,10.26674984,8.48996696,9.05598717,5.436956457,10.54565594,8.275539896,12.19321729,14.39275549,10.07161403,13.24699567,12.61147203,8.031899557,8.246835524,5.372538844,8.755259988,13.04315095,8.595222158,8.845452886,7.810444523,9.437506794,9.302790416,8.765690084,9.013627903,7.649984221,4.607854501,7.123886031,9.594823965,7.028926104,6.288287568,7.481772066,9.612601034,11.1138102,5.76
GSM969025_2,8.49885805,9.070513036,5.165414704,9.132870698,8.404635221,11.53401098,5.828864228,9.189309368,11.02061739,10.27674984,8.49996696,9.06598717,5.446956457,10.55565594,8.285539896,12.20321729,14.40275549,10.08161403,13.25699567,12.62147203,8.041899557,8.256835524,5.382538844,8.765259988,13.05315095,8.605222158,8.855452886,7.820444523,9.447506794,9.312790416,8.775690084,9.023627903,7.659984221,4.617854501,7.133886031,9.604823965,7.038926104,6.298287568,7.491772066,9.622601034,11.1238102,5.77
GSM969026,8.224518403,9.499323883,5.288911705,8.984245639,8.549234086,11.47035272,5.738091305,8.957021226,11.50982096,10.35856031,8.722747208,8.504523919,5.897169227,10.51695371,8.771037499,12.24388515,15.25096429,10.02485777,13.34730831,12.63401153,8.174879853,8.081924502,5.791304536,8.783426987,12.89162115,7.900671991,8.378297664,8.114263301,10.54350645,9.310409452,8.833844449,8.830832143,7.268258909,4.61018199,7.976415194,10.15632659,7.111833025,6.76504576,7.901955775,9.595809878,11.12559076,8.75
GSM969026_1,8.234518403,9.509323883,5.298911705,8.994245639,8.559234086,11.48035272,5.748091305,8.967021226,11.51982096,10.36856031,8.732747208,8.514523919,5.907169227,10.52695371,8.781037499,12.25388515,15.26096429,10.03485777,13.35730831,12.64401153,8.184879853,8.091924502,5.801304536,8.793426987,12.90162115,7.910671991,8.388297664,8.124263301,10.55350645,9.320409452,8.843844449,8.840832143,7.278258909,4.62018199,7.986415194,10.16632659,7.121833025,6.77504576,7.911955775,9.605809878,11.13559076,8.76
GSM969026_2,8.244518403,9.519323883,5.308911705,9.004245639,8.569234086,11.49035272,5.758091305,8.977021226,11.52982096,10.37856031,8.742747208,8.524523919,5.917169227,10.53695371,8.791037499,12.26388515,15.27096429,10.04485777,13.36730831,12.65401153,8.194879853,8.101924502,5.811304536,8.803426987,12.91162115,7.920671991,8.398297664,8.134263301,10.56350645,9.330409452,8.853844449,8.850832143,7.288258909,4.63018199,7.996415194,10.17632659,7.131833025,6.78504576,7.921955775,9.615809878,11.14559076,8.77
GSM969027,8.658968154,9.873924169,4.291915097,9.829160624,8.169183196,11.44467159,5.944408309,8.822597996,9.754173088,10.51177026,8.699864226,8.972548358,5.486529803,9.961476486,8.751798419,12.37744922,14.04370987,9.76885612,12.68406179,12.57739341,7.825271049,7.510609405,5.903745809,8.843617751,12.64190772,7.994916406,8.490796493,8.203292769,9.572269715,9.330538351,7.657305442,8.723018081,7.233892802,4.505185392,7.362757803,10.85205515,6.838595682,6.422372924,7.727071643,9.164478565,11.08994427,17.75
GSM969027_1,8.668968154,9.883924169,4.301915097,9.839160624,8.179183196,11.45467159,5.954408309,8.832597996,9.764173088,10.52177026,8.709864226,8.982548358,5.496529803,9.971476486,8.761798419,12.38744922,14.05370987,9.77885612,12.69406179,12.58739341,7.835271049,7.520609405,5.913745809,8.853617751,12.65190772,8.004916406,8.500796493,8.213292769,9.582269715,9.340538351,7.667305442,8.733018081,7.243892802,4.515185392,7.372757803,10.86205515,6.848595682,6.432372924,7.737071643,9.174478565,11.09994427,17.76
GSM969027_2,8.678968154,9.893924169,4.311915097,9.849160624,8.189183196,11.46467159,5.964408309,8.842597996,9.774173088,10.53177026,8.719864226,8.992548358,5.506529803,9.981476486,8.771798419,12.39744922,14.06370987,9.78885612,12.70406179,12.59739341,7.845271049,7.530609405,5.923745809,8.863617751,12.66190772,8.014916406,8.510796493,8.223292769,9.592269715,9.350538351,7.677305442,8.743018081,7.253892802,4.525185392,7.382757803,10.87205515,6.858595682,6.442372924,7.747071643,9.184478565,11.10994427,17.77
GSM969028,8.287293295,9.590154257,4.751740684,9.562340242,8.906693521,11.13355771,5.607079698,9.431409509,9.779278678,10.10991576,8.481297448,8.906930937,5.615155004,10.08999224,8.247652664,11.82388816,14.46013956,9.634589719,12.81185642,12.28671944,7.864093589,7.223878878,5.54924631,8.658069571,13.0187758,8.40115088,8.654893669,8.116454344,9.708844682,8.804204488,7.899769142,9.017816268,7.555735317,3.512723852,7.354430389,9.261844146,6.688107198,6.438016844,7.044117561,9.466852367,10.86203133,13.75
GSM969028_1,8.297293295,9.600154257,4.761740684,9.572340242,8.916693521,11.14355771,5.617079698,9.441409509,9.789278678,10.11991576,8.491297448,8.916930937,5.625155004,10.09999224,8.257652664,11.83388816,14.47013956,9.644589719,12.82185642,12.29671944,7.874093589,7.233878878,5.55924631,8.668069571,13.0287758,8.41115088,8.664893669,8.126454344,9.718844682,8.814204488,7.909769142,9.027816268,7.565735317,3.522723852,7.364430389,9.271844146,6.698107198,6.448016844,7.054117561,9.476852367,10.87203133,13.76
GSM969028_2,8.307293295,9.610154257,4.771740684,9.582340242,8.926693521,11.15355771,5.627079698,9.451409509,9.799278678,10.12991576,8.501297448,8.926930937,5.635155004,10.10999224,8.267652664,11.84388816,14.48013956,9.654589719,12.83185642,12.30671944,7.884093589,7.243878878,5.56924631,8.678069571,13.0387758,8.42115088,8.674893669,8.136454344,9.728844682,8.824204488,7.919769142,9.037816268,7.575735317,3.532723852,7.374430389,9.281844146,6.708107198,6.458016844,7.064117561,9.486852367,10.88203133,13.77
GSM969029,8.335441743,9.456158605,4.50548077,9.545696626,8.601134048,11.29156315,6.026268484,9.41425976,10.04848613,10.33768959,8.430384911,9.0315818,5.433446114,9.923302809,8.622001527,11.81115483,14.40877389,9.865374231,12.86768793,12.33463727,8.102196313,7.756802528,5.280441106,8.711883456,13.06850648,8.212547314,8.504523919,8.278157928,9.48644317,9.13278557,8.215049442,9.074472242,7.696913247,4.460040076,7.310100613,9.406391836,6.941931753,6.682076939,7.274121078,9.397758866,11.02782959,16.75
GSM969029_1,8.345441743,9.466158605,4.51548077,9.555696626,8.611134048,11.30156315,6.036268484,9.42425976,10.05848613,10.34768959,8.440384911,9.0415818,5.443446114,9.933302809,8.632001527,11.82115483,14.41877389,9.875374231,12.87768793,12.34463727,8.112196313,7.766802528,5.290441106,8.721883456,13.07850648,8.222547314,8.514523919,8.288157928,9.49644317,9.14278557,8.225049442,9.084472242,7.706913247,4.470040076,7.320100613,9.416391836,6.951931753,6.692076939,7.284121078,9.407758866,11.03782959,16.76
GSM969029_2,8.355441743,9.476158605,4.52548077,9.565696626,8.621134048,11.31156315,6.046268484,9.43425976,10.06848613,10.35768959,8.450384911,9.0515818,5.453446114,9.943302809,8.642001527,11.83115483,14.42877389,9.885374231,12.88768793,12.35463727,8.122196313,7.776802528,5.300441106,8.731883456,13.08850648,8.232547314,8.524523919,8.298157928,9.50644317,9.15278557,8.235049442,9.094472242,7.716913247,4.480040076,7.330100613,9.426391836,6.961931753,6.702076939,7.294121078,9.417758866,11.04782959,16.77
GSM969030,8.55040488,9.607711229,4.685249697,9.286034795,8.689408589,11.51612796,5.754117779,9.52122724,9.579778686,10.18573323,8.499721466,9.157683587,5.610097699,9.816365987,7.830065748,12.09638268,14.3965076,9.705572016,13.03205571,12.69431246,7.948129446,8.014421103,5.406719478,8.76327604,12.80789262,8.605923273,8.818906928,8.10598629,8.946518187,9.242204372,8.047774818,9.181051354,7.780598202,4.323590597,7.793437279,9.457806754,6.851977852,6.843938697,7.244440654,9.468454923,11.02446397,19.75
GSM969030_1,8.56040488,9.617711229,4.695249697,9.296034795,8.699408589,11.52612796,5.764117779,9.53122724,9.589778686,10.19573323,8.509721466,9.167683587,5.620097699,9.826365987,7.840065748,12.10638268,14.4065076,9.715572016,13.04205571,12.70431246,7.958129446,8.024421103,5.416719478,8.77327604,12.81789262,8.615923273,8.828906928,8.11598629,8.956518187,9.252204372,8.057774818,9.191051354,7.790598202,4.333590597,7.803437279,9.467806754,6.861977852,6.853938697,7.254440654,9.478454923,11.03446397,19.76
GSM969030_2,8.57040488,9.627711229,4.705249697,9.306034795,8.709408589,11.53612796,5.774117779,9.54122724,9.599778686,10.20573323,8.519721466,9.177683587,5.630097699,9.836365987,7.850065748,12.11638268,14.4165076,9.725572016,13.05205571,12.71431246,7.968129446,8.034421103,5.426719478,8.78327604,12.82789262,8.625923273,8.838906928,8.12598629,8.966518187,9.262204372,8.067774818,9.201051354,7.800598202,4.343590597,7.813437279,9.477806754,6.871977852,6.863938697,7.264440654,9.488454923,11.04446397,19.77
