sample,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM1168753_2,9.2188406828,9.8195409287,4.9939649057,9.1131369831,8.5870153297,11.6512262241,5.3770926902,10.1787648385,10.6788828545,9.7626573365,8.5039381063,10.289858066,5.7705138305,9.6559590307,7.9933337352,11.8943347961,13.2159159526,9.8362417115,12.7696642927,12.2030719214,8.3773046428,9.3723973113,6.1217418044,9.4546864825,12.0252599991,8.407381875,9.1038705067,7.7808991477,8.9967654704,9.8755644169,8.1017531889,9.3857602008,7.2455010181,5.2709414808,6.8913239662,9.3432748958,7.3765927726,6.1650162702,8.2309412397,9.3392075475,10.2102130995,11.9366666667
GSM1168753_3,9.2288406828,9.8295409287,5.0039649057,9.1231369831,8.5970153297,11.6612262241,5.3870926902,10.1887648385,10.6888828545,9.7726573365,8.5139381063,10.299858066,5.7805138305,9.6659590307,8.0033337352,11.9043347961,13.2259159526,9.8462417115,12.7796642927,12.2130719214,8.3873046428,9.3823973113,6.1317418044,9.4646864825,12.0352599991,8.417381875,9.1138705067,7.7908991477,9.0067654704,9.8855644169,8.1117531889,9.3957602008,7.2555010181,5.2809414808,6.9013239662,9.3532748958,7.3865927726,6.1750162702,8.2409412397,9.3492075475,10.2202130995,11.9466666667
GSM1168754,9.5100275896,9.677332603,4.7396448258,8.9865159345,8.1196007252,11.6468617688,4.6714770932,9.8824249537,,10.0668174909,8.3916643573,10.3162439801,4.9430007035,9.7431865848,7.9509769922,11.3946313678,12.5884366565,9.9731220354,12.6601215892,12.5992914125,7.0341687978,9.1225319654,,9.1474686419,12.2314570489,7.8510657696,8.3893092668,7.525496443,8.0487411336,10.2474610667,7.2051418122,9.1383084256,6.708943675,5.9952065457,5.6151002941,9.5976081734,,4.797732666,7.6592208364,9.3172238096,10.4135899021,16
GSM1168754_1,9.5200275896,9.687332603,4.7496448258,8.9965159345,8.1296007252,11.6568617688,4.6814770932,9.8924249537,,10.0768174909,8.4016643573,10.3262439801,4.9530007035,9.7531865848,7.9609769922,11.4046313678,12.5984366565,9.9831220354,12.6701215892,12.6092914125,7.0441687978,9.1325319654,,9.1574686419,12.2414570489,7.8610657696,8.3993092668,7.535496443,8.0587411336,10.2574610667,7.2151418122,9.1483084256,6.718943675,6.0052065457,5.6251002941,9.6076081734,,4.807732666,7.6692208364,9.3272238096,10.4235899021,16.01
GSM1168754_2,9.5300275896,9.697332603,4.7596448258,9.0065159345,8.1396007252,11.6668617688,4.6914770932,9.9024249537,,10.0868174909,8.4116643573,10.3362439801,4.9630007035,9.7631865848,7.9709769922,11.4146313678,12.6084366565,9.9931220354,12.6801215892,12.6192914125,7.0541687978,9.1425319654,,9.1674686419,12.2514570489,7.8710657696,8.4093092668,7.545496443,8.0687411336,10.2674610667,7.2251418122,9.1583084256,6.728943675,6.0152065457,5.6351002941,9.6176081734,,4.817732666,7.6792208364,9.3372238096,10.4335899021,16.02
GSM1168754_3,9.5400275896,9.707332603,4.7696448258,9.0165159345,8.1496007252,11.6768617688,4.7014770932,9.9124249537,,10.0968174909,8.4216643573,10.3462439801,4.9730007035,9.7731865848,7.9809769922,11.4246313678,12.6184366565,10.0031220354,12.6901215892,12.6292914125,7.0641687978,9.1525319654,,9.1774686419,12.2614570489,7.8810657696,8.4193092668,7.555496443,8.0787411336,10.2774610667,7.2351418122,9.1683084256,6.738943675,6.0252065457,5.6451002941,9.6276081734,,4.827732666,7.6892208364,9.3472238096,10.4435899021,16.03
GSM1168755,9.1948469096,9.6311407499,3.8451268787,8.998036991,8.3596627536,11.5862820334,5.5818034267,9.9248785165,9.7979182588,9.8198887639,8.2682468339,10.4367661865,5.5244826575,9.3485334374,7.5622952643,11.7082176938,12.6496157723,9.8613764962,12.8894115168,12.5385612713,7.8264084473,9.1207539624,5.8070954685,9.3783164351,12.1380990018,8.0859395755,8.8918346063,7.7606903349,8.8046883821,10.1410281579,7.7701030129,9.1913360957,7.1698812345,4.5677192608,6.7165358568,9.4467138024,,5.929318208,7.9857434369,9.06146839,10.4078198637,20
GSM1168755_1,9.2048469096,9.6411407499,3.8551268787,9.008036991,8.3696627536,11.5962820334,5.5918034267,9.9348785165,9.8079182588,9.8298887639,8.2782468339,10.4467661865,5.5344826575,9.3585334374,7.5722952643,11.7182176938,12.6596157723,9.8713764962,12.8994115168,12.5485612713,7.8364084473,9.1307539624,5.8170954685,9.3883164351,12.1480990018,8.0959395755,8.9018346063,7.7706903349,8.8146883821,10.1510281579,7.7801030129,9.2013360957,7.1798812345,4.5777192608,6.7265358568,9.4567138024,,5.939318208,7.9957434369,9.07146839,10.4178198637,20.01
GSM1168755_2,9.2148469096,9.6511407499,3.8651268787,9.018036991,8.3796627536,11.6062820334,5.6018034267,9.9448785165,9.8179182588,9.8398887639,8.2882468339,10.4567661865,5.5444826575,9.3685334374,7.5822952643,11.7282176938,12.6696157723,9.8813764962,12.9094115168,12.5585612713,7.8464084473,9.1407539624,5.8270954685,9.3983164351,12.1580990018,8.1059395755,8.9118346063,7.7806903349,8.8246883821,10.1610281579,7.7901030129,9.2113360957,7.1898812345,4.5877192608,6.7365358568,9.4667138024,,5.949318208,8.0057434369,9.08146839,10.4278198637,20.02
GSM1168755_3,9.2248469096,9.6611407499,3.8751268787,9.028036991,8.3896627536,11.6162820334,5.6118034267,9.9548785165,9.8279182588,9.8498887639,8.2982468339,10.4667661865,5.5544826575,9.3785334374,7.5922952643,11.7382176938,12.6796157723,9.8913764962,12.9194115168,12.5685612713,7.8564084473,9.1507539624,5.8370954685,9.4083164351,12.1680990018,8.1159395755,8.9218346063,7.7906903349,8.8346883821,10.1710281579,7.8001030129,9.2213360957,7.1998812345,4.5977192608,6.7465358568,9.4767138024,,5.959318208,8.0157434369,9.09146839,10.4378198637,20.03
GSM1168756,9.2030423669,9.5415638576,5.9461514322,9.0090162273,8.8086464534,12.2644614202,5.9358427091,10.305644878,11.0143491023,10.5280327913,8.5224670695,10.4643302177,6.4029213329,10.3149205945,8.5745558525,11.5538679319,13.9467376542,9.470735793,12.9329334857,12.8506980422,8.231770265,8.9571151185,5.5421582788,9.3485334374,12.3115285139,8.9516383292,9.2556315012,,8.6344068804,9.8464519545,8.5836681392,9.8872491416,7.4272230767,5.706470306,6.5904622002,9.4807566553,7.4370481011,6.4675704286,8.3493256985,9.8761112224,11.2580918685,18.75
GSM1168756_1,9.2130423669,9.5515638576,5.9561514322,9.0190162273,8.8186464534,12.2744614202,5.9458427091,10.315644878,11.0243491023,10.5380327913,8.5324670695,10.4743302177,6.4129213329,10.3249205945,8.5845558525,11.5638679319,13.9567376542,9.480735793,12.9429334857,12.8606980422,8.241770265,8.9671151185,5.5521582788,9.3585334374,12.3215285139,8.9616383292,9.2656315012,,8.6444068804,9.8564519545,8.5936681392,9.8972491416,7.4372230767,5.716470306,6.6004622002,9.4907566553,7.4470481011,6.4775704286,8.3593256985,9.8861112224,11.2680918685,18.76
GSM1168756_2,9.2230423669,9.5615638576,5.9661514322,9.0290162273,8.8286464534,12.2844614202,5.9558427091,10.325644878,11.0343491023,10.5480327913,8.5424670695,10.4843302177,6.4229213329,10.3349205945,8.5945558525,11.5738679319,13.9667376542,9.490735793,12.9529334857,12.8706980422,8.251770265,8.9771151185,5.5621582788,9.3685334374,12.3315285139,8.9716383292,9.2756315012,,8.6544068804,9.8664519545,8.6036681392,9.9072491416,7.4472230767,5.726470306,6.6104622002,9.5007566553,7.4570481011,6.4875704286,8.3693256985,9.8961112224,11.2780918685,18.77
GSM1168756_3,9.2330423669,9.5715638576,5.9761514322,9.0390162273,8.8386464534,12.2944614202,5.9658427091,10.335644878,11.0443491023,10.5580327913,8.5524670695,10.4943302177,6.4329213329,10.3449205945,8.6045558525,11.5838679319,13.9767376542,9.500735793,12.9629334857,12.8806980422,8.261770265,8.9871151185,5.5721582788,9.3785334374,12.3415285139,8.9816383292,9.2856315012,,8.6644068804,9.8764519545,8.6136681392,9.9172491416,7.4572230767,5.736470306,6.6204622002,9.5107566553,7.4670481011,6.4975704286,8.3793256985,9.9061112224,11.2880918685,18.78
GSM1168757,9.2653735668,9.5621233702,5.7235842599,9.2167888037,8.4059212389,12.4502334326,6.1543640092,10.1185643368,10.472062469,10.7186229486,8.6608386656,10.4999254434,6.2127679068,10.1993762199,8.6249866725,11.7982896434,12.960145185,9.6797121383,13.2008933569,13.0724891657,8.2977912313,9.1139627127,5.5705287396,9.447441874,12.2366262082,8.9816705594,9.4316270153,8.0282866916,8.514201647,9.9288988092,8.3148465389,9.7159477454,7.3468991652,6.0425137363,6.4974878289,9.8832572403,7.3401152206,6.3546750546,8.5470551573,9.8784284517,11.4591369651,22.6666666667
GSM1168757_1,9.2753735668,9.5721233702,5.7335842599,9.2267888037,8.4159212389,12.4602334326,6.1643640092,10.1285643368,10.482062469,10.7286229486,8.6708386656,10.5099254434,6.2227679068,10.2093762199,8.6349866725,11.8082896434,12.970145185,9.6897121383,13.2108933569,13.0824891657,8.3077912313,9.1239627127,5.5805287396,9.457441874,12.2466262082,8.9916705594,9.4416270153,8.0382866916,8.524201647,9.9388988092,8.3248465389,9.7259477454,7.3568991652,6.0525137363,6.5074878289,9.8932572403,7.3501152206,6.3646750546,8.5570551573,9.8884284517,11.4691369651,22.6766666667
GSM1168757_2,9.2853735668,9.5821233702,5.7435842599,9.2367888037,8.4259212389,12.4702334326,6.1743640092,10.1385643368,10.492062469,10.7386229486,8.6808386656,10.5199254434,6.2327679068,10.2193762199,8.6449866725,11.8182896434,12.980145185,9.6997121383,13.2208933569,13.0924891657,8.3177912313,9.1339627127,5.5905287396,9.467441874,12.2566262082,9.0016705594,9.4516270153,8.0482866916,8.534201647,9.9488988092,8.3348465389,9.7359477454,7.3668991652,6.0625137363,6.5174878289,9.9032572403,7.3601152206,6.3746750546,8.5670551573,9.8984284517,11.4791369651,22.6866666667
GSM1168757_3,9.2953735668,9.5921233702,5.7535842599,9.2467888037,8.4359212389,12.4802334326,6.1843640092,10.1485643368,10.502062469,10.7486229486,8.6908386656,10.5299254434,6.2427679068,10.2293762199,8.6549866725,11.8282896434,12.990145185,9.7097121383,13.2308933569,13.1024891657,8.3277912313,9.1439627127,5.6005287396,9.477441874,12.2666262082,9.0116705594,9.4616270153,8.0582866916,8.544201647,9.9588988092,8.3448465389,9.7459477454,7.3768991652,6.0725137363,6.5274878289,9.9132572403,7.3701152206,6.3846750546,8.5770551573,9.9084284517,11.4891369651,22.6966666667
GSM1168758,9.3369965374,9.5991631201,5.7110882522,8.9757667273,8.4752740696,12.2953876008,6.1392770992,10.3379629609,10.6061926939,10.4102469841,8.5317817967,10.6948430222,6.0146708286,10.2198360458,8.464155198,11.9797264487,13.0653185835,9.5957417371,12.9162516284,12.6726800929,8.0125576873,9.0324997182,5.7025774207,9.3130790997,12.2272328536,9.2208164037,9.7216828302,7.9407595528,8.6510901218,10.3043071888,8.4160576066,9.7516606869,7.466122838,5.6754367449,6.5027842668,10.0934994799,6.9195735575,6.2956279617,8.1184188805,9.8702364843,11.0701513094,2.75
GSM1168758_1,9.3469965374,9.6091631201,5.7210882522,8.9857667273,8.4852740696,12.3053876008,6.1492770992,10.3479629609,10.6161926939,10.4202469841,8.5417817967,10.7048430222,6.0246708286,10.2298360458,8.474155198,11.9897264487,13.0753185835,9.6057417371,12.9262516284,12.6826800929,8.0225576873,9.0424997182,5.7125774207,9.3230790997,12.2372328536,9.2308164037,9.7316828302,7.9507595528,8.6610901218,10.3143071888,8.4260576066,9.7616606869,7.476122838,5.6854367449,6.5127842668,10.1034994799,6.9295735575,6.3056279617,8.1284188805,9.8802364843,11.0801513094,2.76
GSM1168758_2,9.3569965374,9.6191631201,5.7310882522,8.9957667273,8.4952740696,12.3153876008,6.1592770992,10.3579629609,10.6261926939,10.4302469841,8.5517817967,10.7148430222,6.0346708286,10.2398360458,8.484155198,11.9997264487,13.0853185835,9.6157417371,12.9362516284,12.6926800929,8.0325576873,9.0524997182,5.7225774207,9.3330790997,12.2472328536,9.2408164037,9.7416828302,7.9607595528,8.6710901218,10.3243071888,8.4360576066,9.7716606869,7.486122838,5.6954367449,6.5227842668,10.1134994799,6.9395735575,6.3156279617,8.1384188805,9.8902364843,11.0901513094,2.77
GSM1168758_3,9.3669965374,9.6291631201,5.7410882522,9.0057667273,8.5052740696,12.3253876008,6.1692770992,10.3679629609,10.6361926939,10.4402469841,8.5617817967,10.7248430222,6.0446708286,10.2498360458,8.494155198,12.0097264487,13.0953185835,9.6257417371,12.9462516284,12.7026800929,8.0425576873,9.0624997182,5.7325774207,9.3430790997,12.2572328536,9.2508164037,9.7516828302,7.9707595528,8.6810901218,10.3343071888,8.4460576066,9.7816606869,7.496122838,5.7054367449,6.5327842668,10.1234994799,6.9495735575,6.3256279617,8.1484188805,9.9002364843,11.1001513094,2.78
GSM1168759,9.3670171577,9.6898175497,5.6143209477,8.9169847385,8.7181356941,12.0373266789,5.7834771357,10.2318410061,11.3050448688,10.4880468675,8.6344068804,10.6902353405,5.9278543583,10.35360983,8.4698438373,11.6620093815,13.3064950997,9.6056326552,13.1118034809,12.742713465,8.2787352723,9.0142349839,5.6767449362,9.429026229,12.0125486291,9.0819535096,9.6965189117,7.8483388043,8.7336855201,10.0446603758,8.7044784948,9.8256508806,7.2748408543,6.0073659319,6.5719505057,10.0226396455,7.0000069244,6.3868903374,8.1384150497,9.8978984371,11.0661749201,6.7666666667
GSM1168759_1,9.3770171577,9.6998175497,5.6243209477,8.9269847385,8.7281356941,12.0473266789,5.7934771357,10.2418410061,11.3150448688,10.4980468675,8.6444068804,10.7002353405,5.9378543583,10.36360983,8.4798438373,11.6720093815,13.3164950997,9.6156326552,13.1218034809,12.752713465,8.2887352723,9.0242349839,5.6867449362,9.439026229,12.0225486291,9.0919535096,9.7065189117,7.8583388043,8.7436855201,10.0546603758,8.7144784948,9.8356508806,7.2848408543,6.0173659319,6.5819505057,10.0326396455,7.0100069244,6.3968903374,8.1484150497,9.9078984371,11.0761749201,6.7766666667
GSM1168759_2,9.3870171577,9.7098175497,5.6343209477,8.9369847385,8.7381356941,12.0573266789,5.8034771357,10.2518410061,11.3250448688,10.5080468675,8.6544068804,10.7102353405,5.9478543583,10.37360983,8.4898438373,11.6820093815,13.3264950997,9.6256326552,13.1318034809,12.762713465,8.2987352723,9.0342349839,5.6967449362,9.449026229,12.0325486291,9.1019535096,9.7165189117,7.8683388043,8.7536855201,10.0646603758,8.7244784948,9.8456508806,7.2948408543,6.0273659319,6.5919505057,10.0426396455,7.0200069244,6.4068903374,8.1584150497,9.9178984371,11.0861749201,6.7866666667
GSM1168759_3,9.3970171577,9.7198175497,5.6443209477,8.9469847385,8.7481356941,12.0673266789,5.8134771357,10.2618410061,11.3350448688,10.5180468675,8.6644068804,10.7202353405,5.9578543583,10.38360983,8.4998438373,11.6920093815,13.3364950997,9.6356326552,13.1418034809,12.772713465,8.3087352723,9.0442349839,5.7067449362,9.459026229,12.0425486291,9.1119535096,9.7265189117,7.8783388043,8.7636855201,10.0746603758,8.7344784948,9.8556508806,7.3048408543,6.0373659319,6.6019505057,10.0526396455,7.0300069244,6.4168903374,8.1684150497,9.9278984371,11.0961749201,6.7966666667
GSM1168760,9.0799519928,9.3278839712,6.2946011348,8.593724552,8.9624310189,12.5500643049,5.716595365,10.0250437443,11.5726382065,10.5899417339,8.5310903518,9.9086981793,6.0824497695,10.7475337411,8.5660821681,11.6226136299,14.5767577687,9.1970937316,13.8915120637,13.2669569827,,9.5042889647,4.7320222721,9.439174604,12.7556031122,8.701445331,8.7324689447,7.8373513095,8.5130269516,9.8374507772,8.6339322186,9.8761112224,7.4051253346,5.9954394596,7.719189875,9.6277178936,7.3750638515,6.9418952512,8.5315388347,10.2160063439,11.7454910573,10.85
GSM1168760_1,9.0899519928,9.3378839712,6.3046011348,8.603724552,8.9724310189,12.5600643049,5.726595365,10.0350437443,11.5826382065,10.5999417339,8.5410903518,9.9186981793,6.0924497695,10.7575337411,8.5760821681,11.6326136299,14.5867577687,9.2070937316,13.9015120637,13.2769569827,,9.5142889647,4.7420222721,9.449174604,12.7656031122,8.711445331,8.7424689447,7.8473513095,8.5230269516,9.8474507772,8.6439322186,9.8861112224,7.4151253346,6.0054394596,7.729189875,9.6377178936,7.3850638515,6.9518952512,8.5415388347,10.2260063439,11.7554910573,10.86
GSM1168760_2,9.0999519928,9.3478839712,6.3146011348,8.613724552,8.9824310189,12.5700643049,5.736595365,10.0450437443,11.5926382065,10.6099417339,8.5510903518,9.9286981793,6.1024497695,10.7675337411,8.5860821681,11.6426136299,14.5967577687,9.2170937316,13.9115120637,13.2869569827,,9.5242889647,4.7520222721,9.459174604,12.7756031122,8.721445331,8.7524689447,7.8573513095,8.5330269516,9.8574507772,8.6539322186,9.8961112224,7.4251253346,6.0154394596,7.739189875,9.6477178936,7.3950638515,6.9618952512,8.5515388347,10.2360063439,11.7654910573,10.87
GSM1168760_3,9.1099519928,9.3578839712,6.3246011348,8.623724552,8.9924310189,12.5800643049,5.746595365,10.0550437443,11.6026382065,10.6199417339,8.5610903518,9.9386981793,6.1124497695,10.7775337411,8.5960821681,11.6526136299,14.6067577687,9.2270937316,13.9215120637,13.2969569827,,9.5342889647,4.7620222721,9.469174604,12.7856031122,8.731445331,8.7624689447,7.8673513095,8.5430269516,9.8674507772,8.6639322186,9.9061112224,7.4351253346,6.0254394596,7.749189875,9.6577178936,7.4050638515,6.9718952512,8.5615388347,10.2460063439,11.7754910573,10.88
GSM1168761,8.9205744817,9.4654996331,6.4210764823,9.1062521159,8.8419056304,12.3295079966,5.7719630395,10.1547942746,11.1039096938,10.7490951747,8.4808704437,10.3882731602,6.2285407097,10.6555168565,8.5418202124,11.5845433362,13.7304383372,9.4528458436,13.3744515797,13.1467277908,8.353021248,9.4551262885,5.2065012615,9.4807566553,12.5359970178,8.7723665504,8.7107086484,7.8164352473,8.4897801518,9.9086981793,8.592767907,9.760760914,7.498498262,6.1759278193,6.7150841771,9.6746757209,7.2341225782,6.5070535796,8.589862181,10.2301861887,11.4617378159,14.75
GSM1168761_1,8.9305744817,9.4754996331,6.4310764823,9.1162521159,8.8519056304,12.3395079966,5.7819630395,10.1647942746,11.1139096938,10.7590951747,8.4908704437,10.3982731602,6.2385407097,10.6655168565,8.5518202124,11.5945433362,13.7404383372,9.4628458436,13.3844515797,13.1567277908,8.363021248,9.4651262885,5.2165012615,9.4907566553,12.5459970178,8.7823665504,8.7207086484,7.8264352473,8.4997801518,9.9186981793,8.602767907,9.770760914,7.508498262,6.1859278193,6.7250841771,9.6846757209,7.2441225782,6.5170535796,8.599862181,10.2401861887,11.4717378159,14.76
GSM1168761_2,8.9405744817,9.4854996331,6.4410764823,9.1262521159,8.8619056304,12.3495079966,5.7919630395,10.1747942746,11.1239096938,10.7690951747,8.5008704437,10.4082731602,6.2485407097,10.6755168565,8.5618202124,11.6045433362,13.7504383372,9.4728458436,13.3944515797,13.1667277908,8.373021248,9.4751262885,5.2265012615,9.5007566553,12.5559970178,8.7923665504,8.7307086484,7.8364352473,8.5097801518,9.9286981793,8.612767907,9.780760914,7.518498262,6.1959278193,6.7350841771,9.6946757209,7.2541225782,6.5270535796,8.609862181,10.2501861887,11.4817378159,14.77
GSM1168761_3,8.9505744817,9.4954996331,6.4510764823,9.1362521159,8.8719056304,12.3595079966,5.8019630395,10.1847942746,11.1339096938,10.7790951747,8.5108704437,10.4182731602,6.2585407097,10.6855168565,8.5718202124,11.6145433362,13.7604383372,9.4828458436,13.4044515797,13.1767277908,8.383021248,9.4851262885,5.2365012615,9.5107566553,12.5659970178,8.8023665504,8.7407086484,7.8464352473,8.5197801518,9.9386981793,8.622767907,9.790760914,7.528498262,6.2059278193,6.7450841771,9.7046757209,7.2641225782,6.5370535796,8.619862181,10.2601861887,11.4917378159,14.78
GSM1168762,9.2208164037,9.7042020505,5.8116876421,9.1936062465,8.7978936326,12.0580546609,6.114734943,10.3831136334,10.8757099072,10.1263716844,8.6138148427,10.4547860177,6.2946011348,10.2913250298,8.3324705891,11.7116944634,14.1132571383,9.516422829,13.0356574734,12.8967248218,8.3465074306,9.1018525112,5.3040807392,9.5825749611,12.2380043505,8.9865159345,9.1710949542,7.6850607523,8.6898564555,9.8051373923,8.4012309664,9.8737799254,7.5860981195,5.4211729843,7.11413621,9.6505399571,,6.7989537683,8.1444886297,10.0765973347,11.0767392026,18.75
GSM1168762_1,9.2308164037,9.7142020505,5.8216876421,9.2036062465,8.8078936326,12.0680546609,6.124734943,10.3931136334,10.8857099072,10.1363716844,8.6238148427,10.4647860177,6.3046011348,10.3013250298,8.3424705891,11.7216944634,14.1232571383,9.526422829,13.0456574734,12.9067248218,8.3565074306,9.1118525112,5.3140807392,9.5925749611,12.2480043505,8.9965159345,9.1810949542,7.6950607523,8.6998564555,9.8151373923,8.4112309664,9.8837799254,7.5960981195,5.4311729843,7.12413621,9.6605399571,,6.8089537683,8.1544886297,10.0865973347,11.0867392026,18.76
GSM1168762_2,9.2408164037,9.7242020505,5.8316876421,9.2136062465,8.8178936326,12.0780546609,6.134734943,10.4031136334,10.8957099072,10.1463716844,8.6338148427,10.4747860177,6.3146011348,10.3113250298,8.3524705891,11.7316944634,14.1332571383,9.536422829,13.0556574734,12.9167248218,8.3665074306,9.1218525112,5.3240807392,9.6025749611,12.2580043505,9.0065159345,9.1910949542,7.7050607523,8.7098564555,9.8251373923,8.4212309664,9.8937799254,7.6060981195,5.4411729843,7.13413621,9.6705399571,,6.8189537683,8.1644886297,10.0965973347,11.0967392026,18.77
GSM1168762_3,9.2508164037,9.7342020505,5.8416876421,9.2236062465,8.8278936326,12.0880546609,6.144734943,10.4131136334,10.9057099072,10.1563716844,8.6438148427,10.4847860177,6.3246011348,10.3213250298,8.3624705891,11.7416944634,14.1432571383,9.546422829,13.0656574734,12.9267248218,8.3765074306,9.1318525112,5.3340807392,9.6125749611,12.2680043505,9.0165159345,9.2010949542,7.7150607523,8.7198564555,9.8351373923,8.4312309664,9.9037799254,7.6160981195,5.4511729843,7.14413621,9.6805399571,,6.8289537683,8.1744886297,10.1065973347,11.1067392026,18.78
GSM1168763,8.4702951014,9.3505606539,6.2506940889,,8.9073744693,12.722469767,5.7018129986,9.8236279555,10.7740206487,10.8504876516,8.1277669158,9.6702555018,6.0668791526,10.9703660795,9.3336818764,11.4644102138,13.767300678,9.0144765585,13.8085803531,13.5852261192,7.9806836191,9.7030677522,5.2900238922,9.1534607347,12.9716226339,8.4785578687,8.6355982596,7.9818363074,8.1744713176,9.8710667998,8.5687317679,9.5753637583,7.2656808606,6.3849602122,6.3493189315,9.7964906403,7.2485369179,6.4484312829,9.1452727817,10.5432302609,12.0234080172,18.8
GSM1168763_1,8.4802951014,9.3605606539,6.2606940889,,8.9173744693,12.732469767,5.7118129986,9.8336279555,10.7840206487,10.8604876516,8.1377669158,9.6802555018,6.0768791526,10.9803660795,9.3436818764,11.4744102138,13.777300678,9.0244765585,13.8185803531,13.5952261192,7.9906836191,9.7130677522,5.3000238922,9.1634607347,12.9816226339,8.4885578687,8.6455982596,7.9918363074,8.1844713176,9.8810667998,8.5787317679,9.5853637583,7.2756808606,6.3949602122,6.3593189315,9.8064906403,7.2585369179,6.4584312829,9.1552727817,10.5532302609,12.0334080172,18.81
GSM1168763_2,8.4902951014,9.3705606539,6.2706940889,,8.9273744693,12.742469767,5.7218129986,9.8436279555,10.7940206487,10.8704876516,8.1477669158,9.6902555018,6.0868791526,10.9903660795,9.3536818764,11.4844102138,13.787300678,9.0344765585,13.8285803531,13.6052261192,8.0006836191,9.7230677522,5.3100238922,9.1734607347,12.9916226339,8.4985578687,8.6555982596,8.0018363074,8.1944713176,9.8910667998,8.5887317679,9.5953637583,7.2856808606,6.4049602122,6.3693189315,9.8164906403,7.2685369179,6.4684312829,9.1652727817,10.5632302609,12.0434080172,18.82
GSM1168763_3,8.5002951014,9.3805606539,6.2806940889,,8.9373744693,12.752469767,5.7318129986,9.8536279555,10.8040206487,10.8804876516,8.1577669158,9.7002555018,6.0968791526,11.0003660795,9.3636818764,11.4944102138,13.797300678,9.0444765585,13.8385803531,13.6152261192,8.0106836191,9.7330677522,5.3200238922,9.1834607347,13.0016226339,8.5085578687,8.6655982596,8.0118363074,8.2044713176,9.9010667998,8.5987317679,9.6053637583,7.2956808606,6.4149602122,6.3793189315,9.8264906403,7.2785369179,6.4784312829,9.1752727817,10.5732302609,12.0534080172,18.83
GSM1168764,9.1737628852,9.5512148116,6.0507592433,8.8916155381,8.7290854756,12.4737109237,5.5898718429,10.1432647327,10.6011959445,10.8967983943,8.6418020301,10.4152364615,6.1255914123,10.4414649435,8.6789367965,12.1923454295,13.5376937657,9.7159477454,13.1552840719,13.2142924456,8.0355715528,9.0278494376,5.7602948845,9.2513672847,12.2984373744,8.8868608544,9.1457795291,7.8722886641,8.4778486384,9.9986363876,8.2101614328,9.4506166153,7.1620085944,6.2352846202,,10.6079200828,,6.309446397,8.7741307321,10.423292807,11.3257162473,22.75
GSM1168764_1,9.1837628852,9.5612148116,6.0607592433,8.9016155381,8.7390854756,12.4837109237,5.5998718429,10.1532647327,10.6111959445,10.9067983943,8.6518020301,10.4252364615,6.1355914123,10.4514649435,8.6889367965,12.2023454295,13.5476937657,9.7259477454,13.1652840719,13.2242924456,8.0455715528,9.0378494376,5.7702948845,9.2613672847,12.3084373744,8.8968608544,9.1557795291,7.8822886641,8.4878486384,10.0086363876,8.2201614328,9.4606166153,7.1720085944,6.2452846202,,10.6179200828,,6.319446397,8.7841307321,10.433292807,11.3357162473,22.76
GSM1168764_2,9.1937628852,9.5712148116,6.0707592433,8.9116155381,8.7490854756,12.4937109237,5.6098718429,10.1632647327,10.6211959445,10.9167983943,8.6618020301,10.4352364615,6.1455914123,10.4614649435,8.6989367965,12.2123454295,13.5576937657,9.7359477454,13.1752840719,13.2342924456,8.0555715528,9.0478494376,5.7802948845,9.2713672847,12.3184373744,8.9068608544,9.1657795291,7.8922886641,8.4978486384,10.0186363876,8.2301614328,9.4706166153,7.1820085944,6.2552846202,,10.6279200828,,6.329446397,8.7941307321,10.443292807,11.3457162473,22.77
GSM1168764_3,9.2037628852,9.5812148116,6.0807592433,8.9216155381,8.7590854756,12.5037109237,5.6198718429,10.1732647327,10.6311959445,10.9267983943,8.6718020301,10.4452364615,6.1555914123,10.4714649435,8.7089367965,12.2223454295,13.5676937657,9.7459477454,13.1852840719,13.2442924456,8.0655715528,9.0578494376,5.7902948845,9.2813672847,12.3284373744,8.9168608544,9.1757795291,7.9022886641,8.5078486384,10.0286363876,8.2401614328,9.4806166153,7.1920085944,6.2652846202,,10.6379200828,,6.339446397,8.8041307321,10.453292807,11.3557162473,22.78
GSM1168765,9.3260797308,9.6607680524,5.8487964396,9.1092218441,8.5198233464,12.0722953196,5.8940727434,10.1699741437,10.0481575338,10.2016577991,8.6040391661,10.5415175802,6.2365128529,10.0610472059,8.5160935991,11.9882334802,13.1809036394,9.8503879053,12.5955988493,12.7949732037,8.025046665,8.7324689447,5.5619476543,9.3479961417,12.1463543049,9.1146992701,9.5019413694,7.8987322987,8.8091396332,10.1219615999,8.2623334869,9.7933410813,7.5076950751,5.5242207452,6.640641936,10.3889404177,7.2077331045,6.4215134491,7.943174152,9.9683466728,10.9073140195,2.75
