sample,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM1371722_3,8.878563,7.023262,5.583144,9.234769,7.111395,11.02008,7.820197,9.287045,7.268139,9.67749,8.7219,9.607369,10.213663,8.102853,10.571537,3.793641,11.074197,8.423102,10.185688,9.928506,7.717436,7.503747,9.60616,5.671419,8.670392,6.898118,7.324948,8.639313,7.675911,10.549339,7.106294,9.228996,7.494011,10.164517,8.180007,10.520928,8.459739,8.985362,8.532666,6.358656,8.098709,0.03
GSM1371722_4,8.888563,7.033262,5.593144,9.244769,7.121395,11.03008,7.830197,9.297045,7.278139,9.68749,8.7319,9.617369,10.223663,8.112853,10.581537,3.803641,11.084197,8.433102,10.195688,9.938506,7.727436,7.513747,9.61616,5.681419,8.680392,6.908118,7.334948,8.649313,7.685911,10.559339,7.116294,9.238996,7.504011,10.174517,8.190007,10.530928,8.469739,8.995362,8.542666,6.368656,8.108709,0.04
GSM1371723,8.595807,8.361161,5.334257,9.744117,7.393518,10.764092,8.035165,9.305784,7.295141,9.508519,8.737154,10.053934,10.487351,7.839478,10.58291,4.339875,11.808875,8.815951,9.841796,10.224856,7.980098,6.737241,8.848586,5.625824,7.986025,7.341577,7.637407,9.049034,8.013296,10.721177,7.345535,9.082906,7.858571,9.432824,8.95459,11.374789,8.903683,9.463549,8.207033,7.300201,7.785025,0
GSM1371723_1,8.605807,8.371161,5.344257,9.754117,7.403518,10.774092,8.045165,9.315784,7.305141,9.518519,8.747154,10.063934,10.497351,7.849478,10.59291,4.349875,11.818875,8.825951,9.851796,10.234856,7.990098,6.747241,8.858586,5.635824,7.996025,7.351577,7.647407,9.059034,8.023296,10.731177,7.355535,9.092906,7.868571,9.442824,8.96459,11.384789,8.913683,9.473549,8.217033,7.310201,7.795025,0.01
GSM1371723_2,8.615807,8.381161,5.354257,9.764117,7.413518,10.784092,8.055165,9.325784,7.315141,9.528519,8.757154,10.073934,10.507351,7.859478,10.60291,4.359875,11.828875,8.835951,9.861796,10.244856,8.000098,6.757241,8.868586,5.645824,8.006025,7.361577,7.657407,9.069034,8.033296,10.741177,7.365535,9.102906,7.878571,9.452824,8.97459,11.394789,8.923683,9.483549,8.227033,7.320201,7.805025,0.02
GSM1371723_3,8.625807,8.391161,5.364257,9.774117,7.423518,10.794092,8.065165,9.335784,7.325141,9.538519,8.767154,10.083934,10.517351,7.869478,10.61291,4.369875,11.838875,8.845951,9.871796,10.254856,8.010098,6.767241,8.878586,5.655824,8.016025,7.371577,7.667407,9.079034,8.043296,10.751177,7.375535,9.112906,7.888571,9.462824,8.98459,11.404789,8.933683,9.493549,8.237033,7.330201,7.815025,0.03
GSM1371723_4,8.635807,8.401161,5.374257,9.784117,7.433518,10.804092,8.075165,9.345784,7.335141,9.548519,8.777154,10.093934,10.527351,7.879478,10.62291,4.379875,11.848875,8.855951,9.881796,10.264856,8.020098,6.777241,8.888586,5.665824,8.026025,7.381577,7.677407,9.089034,8.053296,10.761177,7.385535,9.122906,7.898571,9.472824,8.99459,11.414789,8.943683,9.503549,8.247033,7.340201,7.825025,0.04
GSM1371724,8.686097,7.302932,5.276918,9.489536,7.109279,10.984753,7.980841,9.381886,7.13799,9.671316,8.672129,9.483188,10.172674,7.987032,10.417538,3.624233,11.383675,8.550724,10.374611,10.126613,7.876458,7.199753,9.8546,5.729201,8.528943,6.551573,7.324168,8.848055,7.493422,10.289974,7.100498,8.949561,7.340728,10.192426,8.568335,10.58455,8.382139,8.976598,8.349941,6.284634,8.079788,20
GSM1371724_1,8.696097,7.312932,5.286918,9.499536,7.119279,10.994753,7.990841,9.391886,7.14799,9.681316,8.682129,9.493188,10.182674,7.997032,10.427538,3.634233,11.393675,8.560724,10.384611,10.136613,7.886458,7.209753,9.8646,5.739201,8.538943,6.561573,7.334168,8.858055,7.503422,10.299974,7.110498,8.959561,7.350728,10.202426,8.578335,10.59455,8.392139,8.986598,8.359941,6.294634,8.089788,20.01
GSM1371724_2,8.706097,7.322932,5.296918,9.509536,7.129279,11.004753,8.000841,9.401886,7.15799,9.691316,8.692129,9.503188,10.192674,8.007032,10.437538,3.644233,11.403675,8.570724,10.394611,10.146613,7.896458,7.219753,9.8746,5.749201,8.548943,6.571573,7.344168,8.868055,7.513422,10.309974,7.120498,8.969561,7.360728,10.212426,8.588335,10.60455,8.402139,8.996598,8.369941,6.304634,8.099788,20.02
GSM1371724_3,8.716097,7.332932,5.306918,9.519536,7.139279,11.014753,8.010841,9.411886,7.16799,9.701316,8.702129,9.513188,10.202674,8.017032,10.447538,3.654233,11.413675,8.580724,10.404611,10.156613,7.906458,7.229753,9.8846,5.759201,8.558943,6.581573,7.354168,8.878055,7.523422,10.319974,7.130498,8.979561,7.370728,10.222426,8.598335,10.61455,8.412139,9.006598,8.379941,6.314634,8.109788,20.03
GSM1371724_4,8.726097,7.342932,5.316918,9.529536,7.149279,11.024753,8.020841,9.421886,7.17799,9.711316,8.712129,9.523188,10.212674,8.027032,10.457538,3.664233,11.423675,8.590724,10.414611,10.166613,7.916458,7.239753,9.8946,5.769201,8.568943,6.591573,7.364168,8.888055,7.533422,10.329974,7.140498,8.989561,7.380728,10.232426,8.608335,10.62455,8.422139,9.016598,8.389941,6.324634,8.119788,20.04
GSM1371725,9.164647,7.696761,5.651765,9.829909,7.343307,11.639237,7.507333,8.705863,7.698118,10.89035,8.354483,9.763527,10.1552,8.383701,10.761585,4.286765,11.789522,8.716995,11.066123,10.970392,7.587652,6.654327,8.749721,5.719381,8.20501,6.160467,6.674145,8.560508,7.396149,10.664301,6.624923,8.667085,7.329646,10.303028,7.828099,10.633459,8.58933,8.410627,8.820057,7.230318,8.619066,16
GSM1371725_1,9.174647,7.706761,5.661765,9.839909,7.353307,11.649237,7.517333,8.715863,7.708118,10.90035,8.364483,9.773527,10.1652,8.393701,10.771585,4.296765,11.799522,8.726995,11.076123,10.980392,7.597652,6.664327,8.759721,5.729381,8.21501,6.170467,6.684145,8.570508,7.406149,10.674301,6.634923,8.677085,7.339646,10.313028,7.838099,10.643459,8.59933,8.420627,8.830057,7.240318,8.629066,16.01
GSM1371725_2,9.184647,7.716761,5.671765,9.849909,7.363307,11.659237,7.527333,8.725863,7.718118,10.91035,8.374483,9.783527,10.1752,8.403701,10.781585,4.306765,11.809522,8.736995,11.086123,10.990392,7.607652,6.674327,8.769721,5.739381,8.22501,6.180467,6.694145,8.580508,7.416149,10.684301,6.644923,8.687085,7.349646,10.323028,7.848099,10.653459,8.60933,8.430627,8.840057,7.250318,8.639066,16.02
GSM1371725_3,9.194647,7.726761,5.681765,9.859909,7.373307,11.669237,7.537333,8.735863,7.728118,10.92035,8.384483,9.793527,10.1852,8.413701,10.791585,4.316765,11.819522,8.746995,11.096123,11.000392,7.617652,6.684327,8.779721,5.749381,8.23501,6.190467,6.704145,8.590508,7.426149,10.694301,6.654923,8.697085,7.359646,10.333028,7.858099,10.663459,8.61933,8.440627,8.850057,7.260318,8.649066,16.03
GSM1371725_4,9.204647,7.736761,5.691765,9.869909,7.383307,11.679237,7.547333,8.745863,7.738118,10.93035,8.394483,9.803527,10.1952,8.423701,10.801585,4.326765,11.829522,8.756995,11.106123,11.010392,7.627652,6.694327,8.789721,5.759381,8.24501,6.200467,6.714145,8.600508,7.436149,10.704301,6.664923,8.707085,7.369646,10.343028,7.868099,10.673459,8.62933,8.450627,8.860057,7.270318,8.659066,16.04
GSM1371726,9.149131,8.386951,5.687736,9.670709,7.45372,11.056338,8.461546,9.359106,7.683704,10.334001,8.711825,9.777632,10.38335,7.806716,10.544429,3.778351,11.414037,9.054735,10.29524,10.029252,8.12975,6.99992,10.191722,5.569288,8.23482,6.725944,6.900975,8.76128,7.89458,10.458691,7.233557,9.268475,7.541978,9.621749,7.245433,10.925017,8.535384,8.764185,9.931584,7.229894,8.431526,0
GSM1371726_1,9.159131,8.396951,5.697736,9.680709,7.46372,11.066338,8.471546,9.369106,7.693704,10.344001,8.721825,9.787632,10.39335,7.816716,10.554429,3.788351,11.424037,9.064735,10.30524,10.039252,8.13975,7.00992,10.201722,5.579288,8.24482,6.735944,6.910975,8.77128,7.90458,10.468691,7.243557,9.278475,7.551978,9.631749,7.255433,10.935017,8.545384,8.774185,9.941584,7.239894,8.441526,0.01
GSM1371726_2,9.169131,8.406951,5.707736,9.690709,7.47372,11.076338,8.481546,9.379106,7.703704,10.354001,8.731825,9.797632,10.40335,7.826716,10.564429,3.798351,11.434037,9.074735,10.31524,10.049252,8.14975,7.01992,10.211722,5.589288,8.25482,6.745944,6.920975,8.78128,7.91458,10.478691,7.253557,9.288475,7.561978,9.641749,7.265433,10.945017,8.555384,8.784185,9.951584,7.249894,8.451526,0.02
GSM1371726_3,9.179131,8.416951,5.717736,9.700709,7.48372,11.086338,8.491546,9.389106,7.713704,10.364001,8.741825,9.807632,10.41335,7.836716,10.574429,3.808351,11.444037,9.084735,10.32524,10.059252,8.15975,7.02992,10.221722,5.599288,8.26482,6.755944,6.930975,8.79128,7.92458,10.488691,7.263557,9.298475,7.571978,9.651749,7.275433,10.955017,8.565384,8.794185,9.961584,7.259894,8.461526,0.03
GSM1371726_4,9.189131,8.426951,5.727736,9.710709,7.49372,11.096338,8.501546,9.399106,7.723704,10.374001,8.751825,9.817632,10.42335,7.846716,10.584429,3.818351,11.454037,9.094735,10.33524,10.069252,8.16975,7.03992,10.231722,5.609288,8.27482,6.765944,6.940975,8.80128,7.93458,10.498691,7.273557,9.308475,7.581978,9.661749,7.285433,10.965017,8.575384,8.804185,9.971584,7.269894,8.471526,0.04
GSM1371727,8.680696,8.409186,5.454557,9.511328,7.296251,9.986542,7.609756,9.480217,7.627623,10.054019,8.952735,9.717249,9.923618,8.574481,10.180557,3.475052,12.162573,8.845425,9.686622,10.000628,8.761287,8.053178,10.305138,5.81561,9.246767,6.885515,6.418556,8.920372,7.987541,10.778134,7.096734,8.945143,7.33024,9.473649,7.871214,10.999696,8.436626,9.154091,8.362415,6.320654,8.137183,16
GSM1371727_1,8.690696,8.419186,5.464557,9.521328,7.306251,9.996542,7.619756,9.490217,7.637623,10.064019,8.962735,9.727249,9.933618,8.584481,10.190557,3.485052,12.172573,8.855425,9.696622,10.010628,8.771287,8.063178,10.315138,5.82561,9.256767,6.895515,6.428556,8.930372,7.997541,10.788134,7.106734,8.955143,7.34024,9.483649,7.881214,11.009696,8.446626,9.164091,8.372415,6.330654,8.147183,16.01
GSM1371727_2,8.700696,8.429186,5.474557,9.531328,7.316251,10.006542,7.629756,9.500217,7.647623,10.074019,8.972735,9.737249,9.943618,8.594481,10.200557,3.495052,12.182573,8.865425,9.706622,10.020628,8.781287,8.073178,10.325138,5.83561,9.266767,6.905515,6.438556,8.940372,8.007541,10.798134,7.116734,8.965143,7.35024,9.493649,7.891214,11.019696,8.456626,9.174091,8.382415,6.340654,8.157183,16.02
GSM1371727_3,8.710696,8.439186,5.484557,9.541328,7.326251,10.016542,7.639756,9.510217,7.657623,10.084019,8.982735,9.747249,9.953618,8.604481,10.210557,3.505052,12.192573,8.875425,9.716622,10.030628,8.791287,8.083178,10.335138,5.84561,9.276767,6.915515,6.448556,8.950372,8.017541,10.808134,7.126734,8.975143,7.36024,9.503649,7.901214,11.029696,8.466626,9.184091,8.392415,6.350654,8.167183,16.03
GSM1371727_4,8.720696,8.449186,5.494557,9.551328,7.336251,10.026542,7.649756,9.520217,7.667623,10.094019,8.992735,9.757249,9.963618,8.614481,10.220557,3.515052,12.202573,8.885425,9.726622,10.040628,8.801287,8.093178,10.345138,5.85561,9.286767,6.925515,6.458556,8.960372,8.027541,10.818134,7.136734,8.985143,7.37024,9.513649,7.911214,11.039696,8.476626,9.194091,8.402415,6.360654,8.177183,16.04
GSM1371728,8.985453,7.744294,5.539006,9.974282,6.751625,10.642197,9.128321,9.78136,7.756442,10.827254,9.148351,9.288485,10.940264,8.554216,11.019896,3.846562,11.882679,8.554454,10.657886,10.262245,8.847951,7.454539,9.776426,6.169335,8.905205,6.958714,5.447131,8.508278,7.633333,9.449852,7.28556,9.697842,7.590865,9.929055,6.387624,10.914585,9.301433,8.974729,9.926177,6.581908,8.746739,16
GSM1371728_1,8.995453,7.754294,5.549006,9.984282,6.761625,10.652197,9.138321,9.79136,7.766442,10.837254,9.158351,9.298485,10.950264,8.564216,11.029896,3.856562,11.892679,8.564454,10.667886,10.272245,8.857951,7.464539,9.786426,6.179335,8.915205,6.968714,5.457131,8.518278,7.643333,9.459852,7.29556,9.707842,7.600865,9.939055,6.397624,10.924585,9.311433,8.984729,9.936177,6.591908,8.756739,16.01
GSM1371728_2,9.005453,7.764294,5.559006,9.994282,6.771625,10.662197,9.148321,9.80136,7.776442,10.847254,9.168351,9.308485,10.960264,8.574216,11.039896,3.866562,11.902679,8.574454,10.677886,10.282245,8.867951,7.474539,9.796426,6.189335,8.925205,6.978714,5.467131,8.528278,7.653333,9.469852,7.30556,9.717842,7.610865,9.949055,6.407624,10.934585,9.321433,8.994729,9.946177,6.601908,8.766739,16.02
GSM1371728_3,9.015453,7.774294,5.569006,10.004282,6.781625,10.672197,9.158321,9.81136,7.786442,10.857254,9.178351,9.318485,10.970264,8.584216,11.049896,3.876562,11.912679,8.584454,10.687886,10.292245,8.877951,7.484539,9.806426,6.199335,8.935205,6.988714,5.477131,8.538278,7.663333,9.479852,7.31556,9.727842,7.620865,9.959055,6.417624,10.944585,9.331433,9.004729,9.956177,6.611908,8.776739,16.03
GSM1371728_4,9.025453,7.784294,5.579006,10.014282,6.791625,10.682197,9.168321,9.82136,7.796442,10.867254,9.188351,9.328485,10.980264,8.594216,11.059896,3.886562,11.922679,8.594454,10.697886,10.302245,8.887951,7.494539,9.816426,6.209335,8.945205,6.998714,5.487131,8.548278,7.673333,9.489852,7.32556,9.737842,7.630865,9.969055,6.427624,10.954585,9.341433,9.014729,9.966177,6.621908,8.786739,16.04
GSM1371729,8.80924,8.039384,5.401455,9.611727,7.437333,11.256668,7.901417,9.177501,8.413124,9.792631,8.847869,10.354589,10.500476,8.219041,10.439349,3.998438,11.502698,8.932855,10.327021,10.517103,7.842994,6.72497,9.155773,5.623299,8.240485,6.636814,7.604187,8.891284,7.998942,10.582952,7.504582,8.955451,7.472924,9.97014,7.999788,10.618267,8.600126,8.669895,8.232786,6.624227,8.278366,8
GSM1371729_1,8.81924,8.049384,5.411455,9.621727,7.447333,11.266668,7.911417,9.187501,8.423124,9.802631,8.857869,10.364589,10.510476,8.229041,10.449349,4.008438,11.512698,8.942855,10.337021,10.527103,7.852994,6.73497,9.165773,5.633299,8.250485,6.646814,7.614187,8.901284,8.008942,10.592952,7.514582,8.965451,7.482924,9.98014,8.009788,10.628267,8.610126,8.679895,8.242786,6.634227,8.288366,8.01
GSM1371729_2,8.82924,8.059384,5.421455,9.631727,7.457333,11.276668,7.921417,9.197501,8.433124,9.812631,8.867869,10.374589,10.520476,8.239041,10.459349,4.018438,11.522698,8.952855,10.347021,10.537103,7.862994,6.74497,9.175773,5.643299,8.260485,6.656814,7.624187,8.911284,8.018942,10.602952,7.524582,8.975451,7.492924,9.99014,8.019788,10.638267,8.620126,8.689895,8.252786,6.644227,8.298366,8.02
GSM1371729_3,8.83924,8.069384,5.431455,9.641727,7.467333,11.286668,7.931417,9.207501,8.443124,9.822631,8.877869,10.384589,10.530476,8.249041,10.469349,4.028438,11.532698,8.962855,10.357021,10.547103,7.872994,6.75497,9.185773,5.653299,8.270485,6.666814,7.634187,8.921284,8.028942,10.612952,7.534582,8.985451,7.502924,10.00014,8.029788,10.648267,8.630126,8.699895,8.262786,6.654227,8.308366,8.03
GSM1371729_4,8.84924,8.079384,5.441455,9.651727,7.477333,11.296668,7.941417,9.217501,8.453124,9.832631,8.887869,10.394589,10.540476,8.259041,10.479349,4.038438,11.542698,8.972855,10.367021,10.557103,7.882994,6.76497,9.195773,5.663299,8.280485,6.676814,7.644187,8.931284,8.038942,10.622952,7.544582,8.995451,7.512924,10.01014,8.039788,10.658267,8.640126,8.709895,8.272786,6.664227,8.318366,8.04
GSM1371730,8.773829,7.844278,5.51397,9.710008,7.374686,11.318345,7.97776,9.099171,7.267425,10.244823,8.730469,10.068162,10.511836,8.155943,10.44475,3.571647,11.600144,9.290441,10.348332,10.68606,7.97181,6.942316,9.050473,6.143267,8.278812,6.565202,7.024361,8.851286,7.815596,10.646155,7.022653,9.046782,7.515836,10.222356,7.85726,10.348745,8.532606,8.797471,8.211179,6.651262,8.592233,20
GSM1371730_1,8.783829,7.854278,5.52397,9.720008,7.384686,11.328345,7.98776,9.109171,7.277425,10.254823,8.740469,10.078162,10.521836,8.165943,10.45475,3.581647,11.610144,9.300441,10.358332,10.69606,7.98181,6.952316,9.060473,6.153267,8.288812,6.575202,7.034361,8.861286,7.825596,10.656155,7.032653,9.056782,7.525836,10.232356,7.86726,10.358745,8.542606,8.807471,8.221179,6.661262,8.602233,20.01
GSM1371730_2,8.793829,7.864278,5.53397,9.730008,7.394686,11.338345,7.99776,9.119171,7.287425,10.264823,8.750469,10.088162,10.531836,8.175943,10.46475,3.591647,11.620144,9.310441,10.368332,10.70606,7.99181,6.962316,9.070473,6.163267,8.298812,6.585202,7.044361,8.871286,7.835596,10.666155,7.042653,9.066782,7.535836,10.242356,7.87726,10.368745,8.552606,8.817471,8.231179,6.671262,8.612233,20.02
GSM1371730_3,8.803829,7.874278,5.54397,9.740008,7.404686,11.348345,8.00776,9.129171,7.297425,10.274823,8.760469,10.098162,10.541836,8.185943,10.47475,3.601647,11.630144,9.320441,10.378332,10.71606,8.00181,6.972316,9.080473,6.173267,8.308812,6.595202,7.054361,8.881286,7.845596,10.676155,7.052653,9.076782,7.545836,10.252356,7.88726,10.378745,8.562606,8.827471,8.241179,6.681262,8.622233,20.03
GSM1371730_4,8.813829,7.884278,5.55397,9.750008,7.414686,11.358345,8.01776,9.139171,7.307425,10.284823,8.770469,10.108162,10.551836,8.195943,10.48475,3.611647,11.640144,9.330441,10.388332,10.72606,8.01181,6.982316,9.090473,6.183267,8.318812,6.605202,7.064361,8.891286,7.855596,10.686155,7.062653,9.086782,7.555836,10.262356,7.89726,10.388745,8.572606,8.837471,8.251179,6.691262,8.632233,20.04
GSM1371731,8.281333,8.386399,5.450878,9.513862,7.630562,10.985125,7.712492,9.334559,8.313666,9.73337,8.618815,9.765823,10.360449,8.14324,10.962639,3.546785,12.534043,8.292303,10.477765,10.206273,8.107071,6.792927,8.91364,5.831545,8.083885,7.06524,7.67231,9.019995,7.63134,10.688142,7.406407,9.069825,7.538604,9.427087,9.35149,11.193382,8.621061,9.649252,8.395814,7.50415,7.994514,8
GSM1371731_1,8.291333,8.396399,5.460878,9.523862,7.640562,10.995125,7.722492,9.344559,8.323666,9.74337,8.628815,9.775823,10.370449,8.15324,10.972639,3.556785,12.544043,8.302303,10.487765,10.216273,8.117071,6.802927,8.92364,5.841545,8.093885,7.07524,7.68231,9.029995,7.64134,10.698142,7.416407,9.079825,7.548604,9.437087,9.36149,11.203382,8.631061,9.659252,8.405814,7.51415,8.004514,8.01
GSM1371731_2,8.301333,8.406399,5.470878,9.533862,7.650562,11.005125,7.732492,9.354559,8.333666,9.75337,8.638815,9.785823,10.380449,8.16324,10.982639,3.566785,12.554043,8.312303,10.497765,10.226273,8.127071,6.812927,8.93364,5.851545,8.103885,7.08524,7.69231,9.039995,7.65134,10.708142,7.426407,9.089825,7.558604,9.447087,9.37149,11.213382,8.641061,9.669252,8.415814,7.52415,8.014514,8.02
GSM1371731_3,8.311333,8.416399,5.480878,9.543862,7.660562,11.015125,7.742492,9.364559,8.343666,9.76337,8.648815,9.795823,10.390449,8.17324,10.992639,3.576785,12.564043,8.322303,10.507765,10.236273,8.137071,6.822927,8.94364,5.861545,8.113885,7.09524,7.70231,9.049995,7.66134,10.718142,7.436407,9.099825,7.568604,9.457087,9.38149,11.223382,8.651061,9.679252,8.425814,7.53415,8.024514,8.03
GSM1371731_4,8.321333,8.426399,5.490878,9.553862,7.670562,11.025125,7.752492,9.374559,8.353666,9.77337,8.658815,9.805823,10.400449,8.18324,11.002639,3.586785,12.574043,8.332303,10.517765,10.246273,8.147071,6.832927,8.95364,5.871545,8.123885,7.10524,7.71231,9.059995,7.67134,10.728142,7.446407,9.109825,7.578604,9.467087,9.39149,11.233382,8.661061,9.689252,8.435814,7.54415,8.034514,8.04
GSM1371732,8.336051,7.392491,5.471893,9.33985,7.748205,11.199843,7.610614,9.180198,7.994917,9.485337,8.332827,8.680656,10.137778,8.331214,10.789029,4.390275,12.170333,7.870308,10.827765,10.056512,7.934077,7.170226,9.073076,5.513037,8.699953,6.804224,6.731512,8.643094,7.313276,10.004084,7.137903,9.168416,7.216715,10.232986,9.182966,10.268864,8.610676,9.221111,8.459345,7.016426,8.112976,16
GSM1371732_1,8.346051,7.402491,5.481893,9.34985,7.758205,11.209843,7.620614,9.190198,8.004917,9.495337,8.342827,8.690656,10.147778,8.341214,10.799029,4.400275,12.180333,7.880308,10.837765,10.066512,7.944077,7.180226,9.083076,5.523037,8.709953,6.814224,6.741512,8.653094,7.323276,10.014084,7.147903,9.178416,7.226715,10.242986,9.192966,10.278864,8.620676,9.231111,8.469345,7.026426,8.122976,16.01
GSM1371732_2,8.356051,7.412491,5.491893,9.35985,7.768205,11.219843,7.630614,9.200198,8.014917,9.505337,8.352827,8.700656,10.157778,8.351214,10.809029,4.410275,12.190333,7.890308,10.847765,10.076512,7.954077,7.190226,9.093076,5.533037,8.719953,6.824224,6.751512,8.663094,7.333276,10.024084,7.157903,9.188416,7.236715,10.252986,9.202966,10.288864,8.630676,9.241111,8.479345,7.036426,8.132976,16.02
GSM1371732_3,8.366051,7.422491,5.501893,9.36985,7.778205,11.229843,7.640614,9.210198,8.024917,9.515337,8.362827,8.710656,10.167778,8.361214,10.819029,4.420275,12.200333,7.900308,10.857765,10.086512,7.964077,7.200226,9.103076,5.543037,8.729953,6.834224,6.761512,8.673094,7.343276,10.034084,7.167903,9.198416,7.246715,10.262986,9.212966,10.298864,8.640676,9.251111,8.489345,7.046426,8.142976,16.03
GSM1371732_4,8.376051,7.432491,5.511893,9.37985,7.788205,11.239843,7.650614,9.220198,8.034917,9.525337,8.372827,8.720656,10.177778,8.371214,10.829029,4.430275,12.210333,7.910308,10.867765,10.096512,7.974077,7.210226,9.113076,5.553037,8.739953,6.844224,6.771512,8.683094,7.353276,10.044084,7.177903,9.208416,7.256715,10.272986,9.222966,10.308864,8.650676,9.261111,8.499345,7.056426,8.152976,16.04
GSM1371733,8.589542,8.174732,5.551921,9.762629,7.616238,10.205544,7.831935,9.249206,8.027679,9.909264,9.026242,9.941903,10.192998,8.277172,10.478293,3.78955,12.531717,8.574419,10.243782,9.575339,8.415727,7.457376,9.722478,5.716374,9.089501,6.597396,6.785462,8.816273,7.795478,10.838131,7.310101,9.287738,7.502987,9.887878,8.501354,10.274178,8.845945,8.827356,8.80096,6.653053,7.96592,12
GSM1371733_1,8.599542,8.184732,5.561921,9.772629,7.626238,10.215544,7.841935,9.259206,8.037679,9.919264,9.036242,9.951903,10.202998,8.287172,10.488293,3.79955,12.541717,8.584419,10.253782,9.585339,8.425727,7.467376,9.732478,5.726374,9.099501,6.607396,6.795462,8.826273,7.805478,10.848131,7.320101,9.297738,7.512987,9.897878,8.511354,10.284178,8.855945,8.837356,8.81096,6.663053,7.97592,12.01
GSM1371733_2,8.609542,8.194732,5.571921,9.782629,7.636238,10.225544,7.851935,9.269206,8.047679,9.929264,9.046242,9.961903,10.212998,8.297172,10.498293,3.80955,12.551717,8.594419,10.263782,9.595339,8.435727,7.477376,9.742478,5.736374,9.109501,6.617396,6.805462,8.836273,7.815478,10.858131,7.330101,9.307738,7.522987,9.907878,8.521354,10.294178,8.865945,8.847356,8.82096,6.673053,7.98592,12.02
GSM1371733_3,8.619542,8.204732,5.581921,9.792629,7.646238,10.235544,7.861935,9.279206,8.057679,9.939264,9.056242,9.971903,10.222998,8.307172,10.508293,3.81955,12.561717,8.604419,10.273782,9.605339,8.445727,7.487376,9.752478,5.746374,9.119501,6.627396,6.815462,8.846273,7.825478,10.868131,7.340101,9.317738,7.532987,9.917878,8.531354,10.304178,8.875945,8.857356,8.83096,6.683053,7.99592,12.03
GSM1371733_4,8.629542,8.214732,5.591921,9.802629,7.656238,10.245544,7.871935,9.289206,8.067679,9.949264,9.066242,9.981903,10.232998,8.317172,10.518293,3.82955,12.571717,8.614419,10.283782,9.615339,8.455727,7.497376,9.762478,5.756374,9.129501,6.637396,6.825462,8.856273,7.835478,10.878131,7.350101,9.327738,7.542987,9.927878,8.541354,10.314178,8.885945,8.867356,8.84096,6.693053,8.00592,12.04
GSM1371734,8.657951,7.959229,5.121569,9.648836,7.50588,10.978827,8.161535,9.183435,8.640713,9.387951,8.711875,10.421228,10.289505,8.194591,10.577052,3.647923,11.481169,8.784116,10.402218,10.376614,7.842562,7.012266,9.224773,5.547098,8.408787,6.242408,7.208651,8.930789,7.804558,10.575684,7.76804,9.020269,7.327203,9.923781,7.84081,10.20438,8.714574,8.687998,8.166175,6.618178,8.072196,8
GSM1371734_1,8.667951,7.969229,5.131569,9.658836,7.51588,10.988827,8.171535,9.193435,8.650713,9.397951,8.721875,10.431228,10.299505,8.204591,10.587052,3.657923,11.491169,8.794116,10.412218,10.386614,7.852562,7.022266,9.234773,5.557098,8.418787,6.252408,7.218651,8.940789,7.814558,10.585684,7.77804,9.030269,7.337203,9.933781,7.85081,10.21438,8.724574,8.697998,8.176175,6.628178,8.082196,8.01
GSM1371734_2,8.677951,7.979229,5.141569,9.668836,7.52588,10.998827,8.181535,9.203435,8.660713,9.407951,8.731875,10.441228,10.309505,8.214591,10.597052,3.667923,11.501169,8.804116,10.422218,10.396614,7.862562,7.032266,9.244773,5.567098,8.428787,6.262408,7.228651,8.950789,7.824558,10.595684,7.78804,9.040269,7.347203,9.943781,7.86081,10.22438,8.734574,8.707998,8.186175,6.638178,8.092196,8.02
GSM1371734_3,8.687951,7.989229,5.151569,9.678836,7.53588,11.008827,8.191535,9.213435,8.670713,9.417951,8.741875,10.451228,10.319505,8.224591,10.607052,3.677923,11.511169,8.814116,10.432218,10.406614,7.872562,7.042266,9.254773,5.577098,8.438787,6.272408,7.238651,8.960789,7.834558,10.605684,7.79804,9.050269,7.357203,9.953781,7.87081,10.23438,8.744574,8.717998,8.196175,6.648178,8.102196,8.03
GSM1371734_4,8.697951,7.999229,5.161569,9.688836,7.54588,11.018827,8.201535,9.223435,8.680713,9.427951,8.751875,10.461228,10.329505,8.234591,10.617052,3.687923,11.521169,8.824116,10.442218,10.416614,7.882562,7.052266,9.264773,5.587098,8.448787,6.282408,7.248651,8.970789,7.844558,10.615684,7.80804,9.060269,7.367203,9.963781,7.88081,10.24438,8.754574,8.727998,8.206175,6.658178,8.112196,8.04
GSM1371735,8.965905,8.334578,5.524127,9.525484,7.465772,10.938716,7.872884,9.368606,7.165531,9.728928,8.656298,9.865591,10.374534,7.772389,10.363186,5.190854,11.903257,9.101715,10.264421,10.038173,8.053088,6.672474,9.302933,5.759285,8.221879,6.262246,6.958211,8.653417,7.635747,10.461302,7.132843,9.159317,7.293065,9.546999,7.694447,9.987123,8.453947,8.520356,8.579025,6.018449,7.979429,4
